	Healthy	Healthy	Healthy	Healthy	Healthy	Healthy	Healthy	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Barnesiellaceae	1.0307225324782e-06	1.3627007413386678e-06	4.91964112692306e-07	5.79536900940683e-07	3.2359000288959387e-07	1.048228544679135e-06	0.0	0.0	1.4023254908423618e-06	0.0	5.29351050427e-07	0.0	6.90733952606284e-08	2.3907624053470073e-06	3.27613750949301e-07	0.0	0.0	0.0	2.18231669163383e-07	1.50589915132304e-07	0.0	0.0	1.48141254824614e-07	0.0
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Odoribacteraceae	4.50089535334676e-07	6.815606818230719e-07	1.450936453214892e-07	3.87391498418958e-07	2.12867995730644e-07	6.951559493410609e-07	7.95886247559302e-07	0.0	4.6001687475083653e-07	6.84026151612878e-07	2.389351100841985e-07	0.0	0.0	6.21088630605393e-07	4.57687992883906e-07	0.0	0.0	0.0	4.41666425172118e-07	4.3090894572596e-08	0.0	1.12756813299092e-06	8.80517482599247e-08	0.0
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Porphyromonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Prevotellaceae	6.93579188926633e-08	7.1247720738310805e-06	9.887909367459862e-06	3.84847048684574e-05	1.05248343631274e-05	8.70910169006273e-06	0.0	0.0	4.91814008269748e-07	0.0	1.30652998794945e-05	0.0	0.00014409677783949843	1.1314934288696217e-05	0.0	4.43077894712968e-08	0.0	0.0	3.26657288686673e-06	2.5837226045711832e-05	1.97845988879642e-07	5.888976521485143e-06	2.996188884184079e-06	4.9895862167714584e-05
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Rikenellaceae	2.681902409374869e-05	2.3797194798720424e-05	1.020467691814881e-05	1.5929387155782056e-05	1.5634153867261004e-05	3.642895285502864e-05	5.86918215129698e-06	0.0	1.9313976815012398e-05	3.2558726811905e-05	1.7677332948058277e-06	0.0	9.995894677757021e-07	9.700403906388953e-06	1.2344579577305212e-05	0.0	0.0	0.0	4.55427969627782e-06	3.840685204801752e-06	0.0	2.9595230351062254e-05	6.167903632737449e-06	4.851239679307195e-06
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Tannerellaceae	6.496912772657829e-07	6.616256932363298e-07	1.24881884730362e-06	1.130264498790747e-06	6.908498479281552e-07	4.521097502546263e-07	7.07963328729138e-07	0.0	2.8741672724497696e-07	5.63935079730825e-07	1.321826185946026e-06	0.0	1.19898023367106e-07	2.106746335745096e-06	1.75405820280998e-06	0.0	0.0	0.0	4.18583110059113e-06	6.500357956565115e-07	0.0	3.11605081666656e-06	2.82759370737063e-07	5.48091010419657e-06
k_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Carnobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Enterococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4020698019517373e-06	0.0	0.0	1.7776248699708e-07	0.0	0.0	0.0	1.08676797078104e-07	1.39490777181206e-07	0.0	1.020066190652286e-06	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Lactobacillaceae	0.0	1.307788326727094e-06	0.0	0.0	0.0	3.49713101980431e-08	0.0	1.123260197231424e-05	1.8380302802423e-07	0.0	0.0	4.6636345729401e-08	2.18393755293264e-06	3.54110153832932e-08	9.238177894093553e-06	9.350774013022632e-05	2.4887236395439657e-07	1.5432855774893616e-06	6.17158968700436e-07	2.6575860711322157e-05	2.340559629350468e-05	1.1763091499519191e-07	1.502714760053164e-06	2.6854680191384692e-06
k_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Leuconostocaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae	5.83560503963359e-07	1.3147063278645069e-06	1.000332217734823e-06	5.305688412436571e-07	7.37933298995325e-08	2.279478918069865e-07	5.393873905875251e-06	9.086518516184693e-06	0.0	0.0	0.0	2.20710622977929e-07	4.1996553148783244e-07	9.330019861447064e-07	2.997730779545873e-05	1.4398117937070574e-05	1.757460644555118e-07	1.901404123296994e-06	7.857687961922369e-07	2.5527630915150515e-05	1.4280357819146468e-05	8.976013539530084e-06	4.0998699094323876e-07	1.297634333483133e-06
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Catabacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.55974337337004e-08	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Christensenellaceae	5.08938783886088e-08	3.98526500287252e-08	0.0	0.0	0.0	1.45007498645508e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae	2.824541671826961e-06	2.4378447881515656e-06	1.519239744924168e-06	7.248126537184612e-06	4.681370889054849e-06	3.823715237859312e-06	9.766200296221792e-07	4.584353332639965e-07	4.619888755293224e-06	0.0	6.15185949859046e-07	1.0623778959638339e-06	2.399124001008914e-06	3.838674483248268e-06	2.874856722291105e-06	1.9010099024444331e-06	3.615063710343475e-06	0.0	2.314141096550826e-06	6.230252772614128e-06	2.3499271415606518e-06	3.360176469671126e-06	9.805288209909819e-07	1.8340496878631194e-06
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae	1.2305975548329723e-05	9.006720781812203e-06	7.559766243949763e-06	3.975745062952017e-06	6.464334046770457e-06	1.0030926098130946e-05	1.009096521621425e-05	1.626354336316336e-05	3.127184833648193e-05	6.72564086849354e-08	4.25426555031149e-06	7.50670310037888e-07	7.420708975034457e-06	6.830697950681852e-06	4.436077468164824e-06	0.0	6.12768232367163e-06	3.08193161810492e-07	3.0992581190482037e-06	4.573114712678273e-06	1.335057724917666e-07	1.0278574920487405e-05	1.8210317826137712e-05	6.740731977441398e-06
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae	7.031386306759415e-05	9.214100029580002e-05	8.372807450843757e-05	7.502923229550251e-05	0.0001058751985901004	8.177353609325986e-05	9.007159935083982e-05	8.110130793167455e-05	9.58977579907251e-05	1.5451994911502123e-05	3.545321300661186e-05	3.0325117304762975e-05	5.520209115748327e-05	8.585207462553815e-05	3.0034520698706097e-05	1.9331968551855392e-05	4.630839033875326e-05	0.0001457725738950979	3.610239915447845e-05	7.173220659442233e-05	0.00013955806922504274	4.2995957607616525e-05	4.29448637902407e-05	6.147187998709454e-05
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Oscillospiraceae	8.138122914308005e-06	6.761063898339384e-06	5.338808209034921e-06	4.949540385283441e-06	6.857671037744035e-06	8.450915900885725e-06	2.012693103561084e-06	0.0	1.9005347811987376e-06	2.0034110061725e-07	6.499508033368073e-07	0.0	2.6925017338973877e-06	1.3276618273740401e-05	2.12456564541722e-07	0.0	8.294013469759097e-06	0.0	3.2052071850532703e-06	1.590158094628206e-05	0.0	5.800037423508159e-06	5.466654374082668e-06	2.05185034576534e-06
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptostreptococcaceae	7.59850441865972e-08	3.17232317372966e-07	7.797641323539414e-07	5.95450500475322e-07	1.2281319510376484e-06	1.87048583926058e-07	1.3165526780875429e-06	6.28957494894709e-06	0.0	6.09958688554098e-07	1.80928739946138e-07	3.2819138081564e-08	2.1330947572486472e-07	8.166583871450521e-07	3.64628964315216e-07	7.63015539807792e-07	1.18330105692264e-06	5.83008743787781e-07	8.813824459587944e-07	6.01208719084618e-07	3.75795531214488e-07	7.066795645723467e-07	6.12020004262279e-07	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae	8.281052797419959e-05	0.00012564727969497315	9.433252113095866e-05	9.446250205522424e-05	5.3152842662907424e-05	0.00012337101009109576	7.779794424708631e-05	1.312664732338646e-05	7.891393764631489e-05	6.723699849088696e-06	2.3938604777405188e-05	1.6874551275660288e-05	5.723389582745191e-05	6.637971671026901e-05	4.4636547188942016e-05	2.6309172793358196e-05	4.300039086541385e-05	2.89719342422139e-06	2.605823328255033e-05	0.00010093547464238848	4.2666695940429105e-06	2.2676591878332262e-05	3.274636613634792e-05	7.179876070167955e-05
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae	2.604520579458176e-06	1.6871447636654363e-06	7.554973184899603e-07	1.1557050356020847e-06	2.5450611805225065e-06	8.940661964166791e-07	8.583789585061744e-07	5.952574885194738e-05	1.1235629918282568e-05	1.635739035913206e-06	6.810270679664551e-06	1.9647281899513617e-06	1.4138551683213463e-05	2.0844351091225158e-06	2.49642833847852e-07	5.21670438590059e-06	1.0035803189930895e-05	5.113595561529199e-06	1.345871346884909e-05	3.015304830188081e-06	4.075609757710038e-06	1.563984822816273e-06	2.477312727477244e-06	1.4656658958970086e-05
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Acidaminococcales|f_Acidaminococcaceae	1.8274230790506e-06	6.19976297790848e-07	4.64001022787511e-07	6.88298252575507e-06	5.55697091935196e-06	6.33023631961036e-07	8.19369414383366e-07	0.0	1.91693607687387e-06	0.0	1.831706095236327e-06	0.0	4.70989629409878e-07	6.79150096524075e-06	0.0	0.0	0.0	4.05855230761173e-06	1.51879781486635e-06	2.65904856882771e-06	0.0	2.876016645232731e-06	1.63220335724798e-06	6.99700480243437e-07
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Selenomonadales|f_Selenomonadaceae	0.0	0.0	3.18070708553693e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.03243786836149e-06	0.0	0.0	0.0	0.0	0.0	2.70225914403593e-06	0.0	0.0	0.0	0.0	3.20028824854846e-06
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae	0.0	1.08426808528401e-06	2.9312700291465102e-06	1.588441956058341e-07	2.82943092594969e-07	1.95785311256647e-07	2.327434181861847e-06	7.72377634087041e-06	0.0	1.34332516499931e-07	0.0	1.030709948181927e-06	1.0979431024511087e-05	4.98406629079636e-08	4.77403954465e-06	1.6884111780878321e-06	4.40034602193254e-08	6.97459919985041e-08	1.0866810399361396e-05	6.161601592577009e-06	7.635941075931496e-06	6.133844173980791e-06	1.13157922596095e-06	1.05499079716637e-05
k_Bacteria|p_Firmicutes|c_Tissierellia|o_Tissierellales|f_Peptoniphilaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.48575483901575e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Fusobacteriaceae	0.0	0.0	0.0	3.71754932273157e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83026540619105e-07
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Acetobacteraceae	7.19107447754384e-07	0.0	0.0	0.0	0.0	1.76956805428157e-06	0.0	0.0	2.55712335872267e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Rhodospirillaceae	2.402553218970312e-07	1.2320961763864e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.6605145731932377e-06	0.0	0.0	0.0	0.0	8.79871067921912e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Comamonadaceae	0.0	0.0	0.0	0.0	1.1894974714542e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Sutterellaceae	8.575655997630491e-07	1.99532626992988e-07	6.83685217842304e-07	1.228557771312296e-06	1.6399621043073902e-07	3.20025270145726e-07	0.0	3.08800922804289e-06	4.2415116029557e-07	1.66654719086521e-07	4.7932945082001e-07	0.0	3.8740834245121823e-07	1.14614239340531e-06	2.9097936502532e-06	7.21005669248743e-07	2.31269960662378e-07	4.22239338487298e-07	4.06928503766979e-07	1.72697193708783e-06	2.93277788898009e-07	8.68301568709785e-07	2.9258894729935e-08	8.758437252183211e-06
k_Bacteria|p_Proteobacteria|c_Deltaproteobacteria|o_Desulfovibrionales|f_Desulfovibrionaceae	1.25447232097252e-07	5.802818649684707e-07	3.99307810874295e-07	2.406142204645982e-07	1.342558405868917e-07	4.96555958574683e-07	4.01851774742227e-07	5.06717396094686e-06	1.2912235052904e-06	0.0	1.746010674383438e-06	0.0	4.27970178221159e-08	2.129392869956401e-06	0.0	0.0	0.0	5.90573306616121e-07	1.95299269439825e-07	1.161721980404037e-06	0.0	8.466284736649354e-07	4.168390138027327e-07	1.94387297794289e-06
k_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Aeromonadales|f_Succinivibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.49953282740898e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae	2.78782429813274e-08	4.59765449468387e-07	3.67410896726029e-08	4.61846885627847e-07	5.86563127624949e-07	6.68920407627596e-08	0.0	3.756694532552343e-06	3.60337101674011e-07	1.50856608004419e-06	2.92966271291163e-06	4.101887400808508e-06	0.0	0.0	9.23992216614092e-07	5.02195849495772e-06	0.0	6.09908817988363e-07	5.0511770023234e-07	7.48798500029423e-06	4.918293795414627e-05	3.39112657866419e-07	3.83339968939174e-05	1.5291022282900842e-06
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Morganellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pasteurellales|f_Pasteurellaceae	0.0	0.0	3.2899848181834e-08	0.0	0.0	0.0	4.54931749112462e-07	0.0	0.0	0.0	0.0	2.93982635382686e-07	0.0	0.0	1.55422361804483e-06	0.0	0.0	0.0	0.0	2.02349245399537e-06	4.22434486367158e-07	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae	0.0	5.30162036266043e-07	0.0	0.0	0.0	9.93824780466919e-07	0.0	0.0	5.4030394585615e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Synergistetes|c_Synergistia|o_Synergistales|f_Synergistaceae	0.0	0.0	0.0	0.0	6.09113679542846e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.15472202954803e-07	2.00979382913043e-08	0.0
k_Bacteria|p_Verrucomicrobia|c_Verrucomicrobiae|o_Verrucomicrobiales|f_Akkermansiaceae	4.88934655338234e-06	0.0	1.34000520167125e-07	1.2772007847897e-05	4.88740492771815e-06	1.85015017838716e-07	1.42712964565328e-06	0.0	1.43831900181105e-05	5.28582020825198e-06	0.0	7.15652325203369e-06	0.0	8.01711803227509e-07	6.50068259914463e-06	0.0	2.22890203059092e-06	0.0	0.0	5.94050473649527e-08	0.0	0.0	2.73427351958212e-07	0.0
k_Archaea|p_Euryarchaeota|c_Methanobacteria|o_Methanobacteriales|f_Methanobacteriaceae|g_Methanobrevibacter	1.28903458474865e-06	1.19603193671914e-06	1.4898011949549e-06	0.0	2.57233867692014e-07	1.16506498894916e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.13045892997151e-06	0.0
k_Archaea|p_Euryarchaeota|c_Methanobacteria|o_Methanobacteriales|f_Methanobacteriaceae|g_Methanosphaera	0.0	3.14453285750165e-08	0.0	0.0	0.0	7.72220018886389e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Actinomycetales|f_Actinomycetaceae|g_Actinomyces	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.23543476803297e-07	0.0	0.0	0.0	0.0	0.0	0.0	7.52857060871264e-08	2.34337017456333e-07	0.0	2.95944681213086e-07	0.0	2.84513601577085e-07	6.00375826022713e-07	1.10797983398081e-07	0.0	1.06445075127921e-07
k_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium	3.725632527471615e-05	8.097417807311769e-06	0.00010512782287357935	1.4943568052838428e-05	1.8486779506269607e-05	1.3845035620140694e-05	1.629510893312154e-05	0.00010762807553416358	8.283851337211592e-06	0.00025257064312914453	0.00028887527450327516	0.00041541537255889924	5.581495723046048e-06	2.048204477387166e-05	0.00026256975027438574	0.0002923168750510515	2.065186390887787e-07	0.00012366075547297535	0.0001645557498257015	1.8002807085703934e-05	9.839636487490019e-05	0.00013165646848283013	0.00016883513354996638	4.8614963474189075e-05
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Atopobiaceae|g_Atopobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33950896155174e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Atopobiaceae|g_Libanicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37931326521959e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Atopobiaceae|g_Olsenella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.40251829142139e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.75150542337316e-06	1.19758537122251e-06	8.43615436488442e-07
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Coriobacteriaceae|g_Collinsella	2.76523414761103e-06	8.433782612208908e-06	1.20958842481904e-05	1.2169128395788401e-05	1.934109050278674e-05	5.987394269568799e-06	4.98037721329758e-06	2.24826731692912e-05	5.7838472345974424e-06	1.18354979263429e-05	1.5131195997708763e-05	0.0	1.0873139907661539e-05	4.830872083192272e-06	0.0	0.0	0.0	0.0	1.756415434062552e-05	1.17986098669778e-05	1.27885704882261e-05	1.78324300922614e-05	1.9906777678932507e-05	1.0712621472187e-05
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Coriobacteriaceae|g_Enorma	3.50780964897737e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Coriobacteriaceae|g_Senegalimassilia	1.80157492854179e-06	0.0	0.0	0.0	0.0	0.0	7.83366273633269e-07	0.0	2.69221401476344e-06	0.0	0.0	0.0	1.3854706961362e-07	1.61148319998425e-06	0.0	0.0	0.0	0.0	7.72936080576653e-07	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Adlercreutzia	5.27207679959641e-07	1.60920270729756e-06	7.50050592960864e-07	2.56052316272865e-06	1.47924313457791e-06	1.42106658665247e-06	1.43720962264468e-07	3.15779593187095e-06	1.03508924001793e-07	2.57041717608171e-07	0.0	0.0	4.53924789915704e-08	0.0	0.0	0.0	0.0	0.0	0.0	2.28679818332424e-07	0.0	0.0	1.39077685008606e-07	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Cryptobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.27285763418102e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15108254386636e-06
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Eggerthella	3.8040029512497744e-07	9.642469842191732e-07	1.039381220583613e-06	7.29970234318774e-07	1.51019427865531e-06	8.591869990348405e-07	2.12612738233526e-07	0.0	1.263236308328241e-06	9.4911887560469e-07	2.36470064023304e-06	1.56997385629067e-06	2.29599891658163e-07	3.98534516436153e-06	1.03908541841193e-06	6.08072551797014e-06	3.84282590392873e-06	0.0	1.492347202789754e-06	3.679797798745857e-06	0.0	9.32463598512857e-07	3.42356672418921e-07	6.81388115756353e-07
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Gordonibacter	1.51184740989752e-07	0.0	0.0	4.24548472726819e-06	3.261728153877417e-06	0.0	7.09384208693519e-08	0.0	3.60294528765023e-07	1.85131880379136e-07	5.67369409215918e-08	0.0	0.0	0.0	0.0	0.0	1.43805544440244e-06	0.0	0.0	1.52457840922669e-08	0.0	4.50501043879873e-07	6.97993553071782e-07	3.19668279631266e-07
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Slackia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20486793560968e-06	0.0	8.10720290521172e-07	0.0	0.0	0.0	0.0
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides	1.8689551179486167e-05	2.0746343452864047e-05	1.6436944588670286e-05	5.721384625836977e-06	5.783108824047492e-06	2.0832743023254472e-05	4.321969574467318e-05	0.0	1.0990621862840029e-05	2.423140325611218e-05	2.4775443981565067e-05	6.87735941920499e-06	2.076159147704021e-07	1.8959122300955444e-05	1.785989601690562e-05	8.46782568615832e-06	5.83631816619823e-05	5.536273930248459e-05	6.823594025674935e-05	7.968348926443886e-06	0.0	5.148098097525899e-05	2.135750765379613e-06	1.236703299378343e-05
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Mediterranea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30598441092389e-07	0.0
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Barnesiellaceae|g_Barnesiella	1.0307225324782e-06	1.323411068090059e-06	4.91964112692306e-07	5.79536900940683e-07	2.62130319366388e-07	8.46127838961195e-07	0.0	0.0	1.36419135234618e-06	0.0	5.29351050427e-07	0.0	6.90733952606284e-08	2.35242250312494e-06	0.0	0.0	0.0	0.0	0.0	1.50589915132304e-07	0.0	0.0	1.48141254824614e-07	0.0
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Barnesiellaceae|g_Coprobacter	0.0	3.92896732486089e-08	0.0	0.0	6.14596835232059e-08	2.0210070571794e-07	0.0	0.0	3.81341384961818e-08	0.0	0.0	0.0	0.0	3.83399022220672e-08	3.27613750949301e-07	0.0	0.0	0.0	2.18231669163383e-07	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Odoribacteraceae|g_Butyricimonas	1.07326985957973e-07	1.16934475976884e-07	5.91612127770277e-08	1.13169786680502e-07	9.6831945910115e-08	7.69338405573714e-08	0.0	0.0	1.3873038628373052e-07	6.84026151612878e-07	3.92004026364985e-08	0.0	0.0	2.03194185373362e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12756813299092e-06	5.6510673548491e-08	0.0
