species,Unnamed: 0,id,Days after treatment,Acetic_acid,Alanine,Butyric_acid,Ethanol,Formic_acid,Fumaric_acid,Glutamic_acid,Glycine,Isoleucine,Lactic_acid,Leucine,Methanol,N_trimethylamine,N_methylamine,Phenylacetic_acid,Propionic_acid,Succinic_acid,Tyrosine,Uracil,Valeric_acid,Valine,age_at_baseline_years,MELD,IL-17A,IL-17E,IL-17F,IL-21,IL-22,IFNgamma,IL-10,IL-1beta,IL-6,TNF-alpha,IL-12,IL-23,IL-8,FABP2,DLactate_faecal,DLactate_plasma,faecal_ammonia,endotoxin,E_faecalis,E_coli,EC2.9.1.1,INR,CRP,Sodium,Potassium,Creatinine,Urea,Haemoglobin,MCV,Platelets,Neuts,Lymphs,neut/lymph,WCC,Bilirubin,ALT,AST,ALP,GGT,Albumin,Ammonia,Lactate,Ascites,HE grade,Calprotectin/(µg/g),N/L ratio,Calprotectin (µg/g),Height (cm),Weight (kg),BMI,Alcohols units/week,Smoking / day,Hospitalisation in last 12 months,MELDNA,MELDPLUS
Clostridium sp. CAG:62,-0.07249538584559158,0.27519993577603724,0.04564359427157207,-0.18316754487619324,0.17484870890565213,0.018417314216721267,0.152403563187712,0.08078211602717268,0.1499323198678528,0.18171947589157714,0.11418583529767354,0.12786178381408791,-0.08386915730407105,0.08780045201718505,-0.30694664747903483,-0.05075963013731206,-0.06987049080597306,0.03402289781960305,-0.19871640818070677,0.07300535615739606,-0.09673542892747891,-0.08190453377880193,0.18649818770892834,0.1964186968325858,0.01580231720447127,0.16975362824542414,0.0868866284140957,0.09560985669491064,0.0823455154307806,0.1790422326467463,0.05176374579795752,0.15587131228358217,0.23259402617677888,0.01682833201279392,0.19009782458896834,0.24472146908516157,-0.1316705681508976,-0.1348581569660194,-0.13596223800812865,-0.2200682825546108,0.5133442613045611,-0.021699718125463955,0.10697120677338948,0.11758463098463307,-0.0681808969343368,0.04021967850236828,-0.16328891695313086,-0.14425708804216394,-0.05297796456184337,0.10400978880884983,0.023893233280083033,0.11201523047501442,0.29379059443301203,-0.06621644981552433,-0.10638094876438713,0.10659816211102302,-0.22348674272944513,-0.1145598647066973,-0.05844640059866598,-0.2009665098694548,0.12082426419010078,0.08380927707347276,-0.014783801504914434,0.05192467273856522,-0.08712845987078266,0.11131520404925747,-0.10409390700049141,-0.06991377139036326,-0.17340066437623639,-0.4045587247829081,0.027971693249952554,-0.06881666970616963,-0.07045523755278907,0.0030283201557765316,0.10205842369406445,0.0023285206672236363,,0.2700605369128903,,0.017182964471117425,-0.10305349984977609
Clostridium sp. CAG:628,0.15690459788798233,0.036019164656392544,0.03532163529715628,-0.1512629628045133,-0.02033560495799386,-0.0891667139329136,-0.19536608929190022,0.08168865821615362,-0.07900476430900559,-0.025360929757180316,0.026986945387911666,-0.06138070788233261,-0.14377492816142162,-0.03402119037229905,-0.335930869247643,0.00253231340347404,-0.03892078738718444,0.1357823509081091,-0.09287096911113553,-0.09963026230161869,-0.15289502240722153,0.027938282544078975,0.03889295070610799,-0.034661244881933784,-0.062213039571544504,0.007974737858410819,-0.032198139951686966,-0.1029402997704393,-0.1083097055182334,-0.08313496428338311,-0.08027838284512553,-0.08627485476355098,-0.1043038336463099,0.02172932172099948,-0.11242562107821472,-0.07066962641978243,0.04995854489593272,0.02395893908019769,0.16450041295914913,-0.1393321898875219,0.129091066085103,0.09221200123134714,0.34491046843054307,-0.07962379281068853,-0.058630516365374835,0.026380124112190383,0.025174463851473632,-0.20545412244356856,-0.07790603194573362,-0.017149448400743113,-0.056811541767066744,0.2668393013167865,0.18147877171061305,0.15257857375679776,-0.03563819879634005,0.15454498254236837,-0.030384385236452472,0.04267263493410682,0.029702635142925093,-0.06401836746262644,-0.06394478159836012,-0.005767693798857251,-0.06662257924763035,-0.22765578935961495,-0.10992885871648128,0.3502804356549832,-0.19042783769686253,0.05042368916998372,-0.08890701955555456,-0.18109415293139136,0.06986305593700451,-0.06577555325350462,-0.10397840339867902,0.3466868460799663,0.20376855619761514,0.0033321252648813534,,-0.1338011154594941,,-0.009262559410602592,-0.15558194352235627
Clostridium sp. CAG:7,-0.12992058346983945,0.10726493566981064,0.1943875647066384,-0.046007879358630634,-0.03205090257754242,0.1844954702963234,0.05697516182139626,0.040945376943489264,0.13884345555252625,0.02848758091069813,-0.14902350715021864,0.15611897028877347,-0.056913366635038994,-0.02555609564699292,0.11578186362171221,0.2142130135074513,0.1322528152821414,0.14520930283581587,0.16716063650890345,-0.0033678626018457886,0.013974471622746263,0.22125323470347616,0.2755992477765654,0.017512508108770468,-0.024281825514851828,-0.06777380802675521,-0.07497957336125764,-0.1043102722829421,-0.07817709534019879,-0.04037847371918255,-0.06189405309197303,0.08497124357003767,0.08279573819866935,0.0021470646893719755,0.1715489240299652,0.03994585428764159,-0.11696096279082445,-0.021316181808153426,-0.1075076995541651,-0.267456295658099,0.027463892213693324,-0.14019874054656353,-0.08810688480703416,-0.1086352946787993,-0.041315777997080805,0.16523431607890168,-0.00941566874833583,-0.11561014634963382,-0.18870771295901997,0.026882329564676927,0.13309149505943355,0.08640690988257649,0.12443935588001352,0.248249649403991,-0.24544411433842825,0.08604390846316044,0.053416004263517086,0.3724737969767983,-0.16071152202268485,0.19480168925810057,-0.17472122002545348,0.14936587573055068,-0.04864279647927829,0.007067615047408301,-0.009153411979169546,0.02829424452257839,0.1833874997559889,-0.17050329704212885,-0.19078637612929727,-0.0212468411321227,-0.19916912853672353,-0.026854319317724307,0.009780898010048306,-0.036263440713776386,-0.013876392132384362,0.006825417801012236,,0.3366112843022576,,-0.0976484337067518,-0.06149255056395565
Clostridium sp. CAG:798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clostridium sp. CAG:91 & sp. 2789STDY5834873,0.12259621110842565,0.20160191344997935,-0.09936473383044048,-0.30936180681157316,0.050309783543720045,0.0008503917532291949,-0.0373385433865009,0.06917538245680106,0.09432454455306068,0.11098308808944088,0.04405137199039777,0.181561720273606,-0.05179413236736665,0.0669277520279083,-0.20295675781358355,0.09631491691768004,-0.03680144511270779,-0.11306492258855849,-0.10892607224844669,-0.02771181228563444,-0.18078417539631367,0.09404644991245835,0.0792803216690337,0.1265109588598647,0.13487673210122525,-0.06248280203798016,0.00754577358209229,-0.014833002879620045,0.016807185825706568,0.06441439758996678,-0.006350107754729473,0.1500456166420521,0.18181215019226393,0.09466097538836332,0.1607035163569889,0.18840141726395015,-0.04969131875639346,-0.08977230913735243,-0.0794787820622425,-0.21475212459797904,0.1983857201924208,-0.12873553680033065,-0.14497476407112775,-0.15718124750532889,0.058542193424687715,0.30244991750118017,-0.08929082939980582,-0.1579895303600439,-0.24752747097191966,0.04085046122462718,0.005686904032760063,-0.13258330056177361,0.04407047437408211,0.12888477353583935,-0.13427927235598383,0.069096889330902,-0.099416682703702,0.09147379002763052,0.012343780858131153,-0.006148970424038988,-0.07129650597842242,0.11114831284195334,-0.08837295647916475,-0.044868697396345705,0.02059010363240961,0.15489295257305244,0.0481475218958252,-0.01699314503415039,-0.20339656012732463,-0.16369791139670178,-0.10154842043551761,-0.13434157708436872,-0.1461379037035144,-0.12296805140208064,-0.09075903882617617,-0.05386674906709446,,0.1896142324265394,,-0.047571064258331255,-0.11634114745806387
Clostridium sp. CAG:914,0.012177463130562628,-0.1874718924346028,0.14212262056400746,-0.008225203181797567,-0.08731757612437621,-0.1743187842193163,-0.23362048387658413,-0.016135964890724698,-0.2059708459580741,-0.03985941905003331,-0.1308123659874344,-0.19012451020735374,-0.15058002752234806,-0.028000644957434033,-0.23362221428973498,-0.16639725730410732,-0.18226174275639415,-0.0003163914684455823,-0.1070905779641353,-0.11103777551211506,-0.13081818017184624,-0.09128908469656198,-0.08731369531446648,-0.07940837538847256,-0.18013314925665894,0.08330114863261875,0.09805520483856382,-0.01001609521561428,-0.02166703719819878,-0.0023204791991269353,0.005380409254216319,0.07870542187848485,0.020770833713115132,0.021297381405832472,0.0006853117779104509,0.03294865753983999,0.17897180661584466,0.06716055423522417,0.24982250119366362,-0.016394766379242323,0.048340838487991034,-0.1372793199242168,0.21850902457221683,-0.11871708645033346,-0.12848997820196537,-0.07646055279527911,-0.0468940852447409,-0.01872190933984951,-0.15937083033608163,0.10141468655524026,-0.14581491371946853,0.0876791463548543,-0.02647063504879448,-0.06708045856329972,0.10148487129117027,0.056447420090684444,-0.09410206277188665,-0.06648705905286367,-0.08331925914882561,-0.12499402724313702,0.15469135358403407,-0.2615805164467421,-0.16841012388504542,-0.08807299849637756,0.054569442747069416,0.2208560998433931,-0.1396506572565483,-0.0833267652756992,-0.062011548165593566,-0.126310935212435,-0.06934457280631368,0.031345298181591055,-0.04846417626924363,0.2739664766366502,0.0859514159699298,-0.08599230019662331,,-0.09332462563028508,,-0.05395194104089194,-0.21444987019536257
Clostridium sp. CL-2,0.11780821917808218,0.09326193359623135,0.15579871495035488,-0.019181491275107283,0.12331506747881307,-0.024663013495762616,0.0685032963153656,0.07947559788853888,-0.0027405378582254785,0.0685032963153656,0.041103195589515605,-0.041102282229145665,-0.09042435113628262,-0.008221613574676434,-0.13426745528187584,-0.09042435113628262,-0.008222527442691781,-0.013702689291127392,-0.013701674164312564,0.1287871509846564,-0.17264109447033832,-0.10689285675499316,0.057544473825321844,-0.030143683161487637,0.1925149330064446,-0.047027063548170024,0.15616900914689297,0.11780821917808218,0.10685247994261096,0.13978400242705255,0.1233644267796049,0.11780821917808218,0.11233209429864231,0.08493150684931505,0.052054794520547946,0.13973016607879896,-0.06301369863013698,-0.1780821917808219,-0.0136986301369863,-0.00821917808219178,-0.01917808219178082,0.13973223555748418,-0.09589041095890412,-0.06301369863013698,0.11513398958980182,0.2437118605850927,0.15094894581390994,-0.189118131181911,0.1865469519404763,-0.12667153782986884,0.2013856114695749,-0.17816004249985626,0.12332054891994361,-0.03288913485903123,0.10685564509797595,0.18909010745334612,0.17260913040821207,0.024661917353709362,-0.058516180656303436,0.15616900914689297,0.17819834555231953,0.18919526072715276,0.18371406526806786,0.1945435977932203,0.1561875155990336,-0.08792354910662667,0.11785710008555413,-0.0585214523051473,-0.0435515028854656,-0.08870978425954552,-0.04870157981866347,0.13506514737333078,-0.15457465346264615,-0.14843069353068647,-0.19206974829325804,-0.1756901572363576,,-0.06554307742114171,,0.07126348885817636,0.1780821917808219
Clostridium sp. KLE 1755 & Clostridiales bacterium VE202-27,-0.05850916630229375,0.40073336360050826,-0.10070093474131062,-0.18982359293007717,0.014193720057144225,-0.2091240002348551,-0.11567144666539943,-0.08198497953127655,0.21708665091069987,-0.002704505167223285,0.05042974534152977,0.16377934459327356,-0.2172938266656655,0.03434991113208229,-0.19197342145004342,-0.12141552843649314,-0.08817058182237526,-0.2380077814538636,-0.3093177812790469,0.016634026668467795,-0.08848934747261752,-0.028009660801569115,-0.08077854320249785,0.07427169196849667,-0.12183821796197065,-0.054969052611328735,0.09569942186919153,0.08708174076648137,0.0700455633436168,0.13380098662258974,0.08842898697801334,0.0941650590591108,0.13169140248716202,0.02357117742648644,0.09684523354821382,0.19817127094242937,-0.04367248609475914,-0.017684365602206577,-0.03122881882392366,-0.059514231735707385,0.324995086933109,-0.1864479215885748,0.12091894369140709,0.08674671895534349,0.022042487084698123,-0.008117925896845174,-0.10346339898626296,0.096573480062846,-0.08024137937234808,0.06462890364529958,0.13033482411625485,0.23267860104968405,0.1177915702570981,-0.20599657001169025,-0.2812196093808061,-0.11884389627237509,-0.28724397771592397,-0.22926745639606724,0.01829771713598071,-0.27422347466843355,-0.18720777771729813,-0.21533125476280718,-0.1602973492174458,0.04631028724474221,0.08065648153577407,0.18719219881835,-0.08551388874859374,0.016970361351956596,-0.15482299569954863,-0.14546816517236272,0.07057504178268498,-0.15642205761735858,0.037273283708950444,0.30207692280525317,0.006087410018675842,-0.11403737566539063,,-0.09026193212897589,,-0.10512235470649238,-0.25373116167820886
Clostridium sp. L2-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clostridium sp. Marseille-P2538,0.09589041095890412,-0.17555187500467076,0.15579871495035488,-0.00822063911790312,0.11783439781308805,-0.13427640681026312,-0.17262830671472135,0.18361603650110705,-0.13976743076949938,0.11782566966242886,-0.013701065196505201,0.18907049825407007,0.030141450378760867,0.17813496078465613,0.019181065040267977,0.0027401318526146246,0.008222527442691781,-0.09591882503789176,-0.09865205398305046,-0.10138562949855931,0.1945637731332384,0.17267307629652742,0.019181491275107283,0.16716042480461327,0.10450810648921277,-0.047027063548170024,-0.12877093736673628,-0.13424657534246573,-0.16164862350292428,-0.12882055125630332,-0.11788156336717802,-0.13972602739726026,-0.13425055172276762,0.0027397260273972603,-0.13972602739726026,-0.11781170865467364,0.13972602739726026,-0.030136986301369857,0.13972602739726026,-0.06849315068493149,-0.16712328767123286,-0.11781345350925138,-0.1780821917808219,0.052054794520547946,-0.09024015400281765,-0.053699223518749235,0.07959126233824343,0.15074633644934934,0.16932723329981694,-0.08536560158099857,-0.17931595541811465,0.02740923730767019,-0.16990831184525565,-0.13429730067437753,0.18905229517334207,-0.06303003581778203,-0.054796549335940345,-0.13427043892575097,-0.058516180656303436,-0.10685247994261096,-0.1041774943228945,-0.15080781652164352,-0.041130014612254,0.08220152019431844,-0.13152632892550198,-0.05769982910122375,-0.14252486521973987,-0.0585214523051473,0.3145386319505849,0.15442073556291255,-0.04870157981866347,0.09647510526666486,0.05244497171054067,0.035733315109239334,-0.010975414188186173,0.03294190448181705,,-0.06554307742114171,,0.010963613670488672,0.02465753424657534
Clostridium spiroforme,0.20685072996158252,0.18667280250623638,-0.19672734509921277,-0.17303761558889508,0.09062806903135226,-0.2952159758525768,-0.37173615123615866,0.09800068890276274,0.10974060882773284,0.02004595121251623,-0.014811356553742685,0.10481525118601617,-0.21624590192836854,0.22323734162037995,-0.1840566866258553,-0.2685637210701992,0.0684958990914301,-0.010617960818567126,-0.1454211427011867,-0.2919284396302321,-0.23094386302858405,-0.015335145499339644,-0.004406012761870766,0.12925962482943137,0.04608113911072101,-0.07591066717965554,-0.022839597949676202,-0.045206434579423256,-0.011557974478448241,-0.017286723723120977,-0.1249359224506431,-0.03428276538223792,0.006193513750054543,-0.009119313124435976,-0.18217494150722632,-0.058960300187527105,0.06390021371151126,0.09202215971021759,0.21237758640063464,-0.02690278649009187,0.19690238837128873,-0.26821075276431955,0.08925873149069151,0.06006392512440451,0.03764533679815268,-0.020954770060356422,-0.0908643920320695,0.06986191417302558,-0.0607733924525138,0.0789805199906148,0.09298705608746025,-0.010619455846090553,0.04165759487388544,0.19463511759787688,-0.04343716260419978,0.03879558352765564,0.10364865118104828,-0.008698217076017933,0.22671553746137157,0.07609406263518456,-0.20596088600689605,-0.19711177031765814,-0.2660137310582399,-0.056705763473501716,0.06387716327167581,0.4045727654350868,-0.09025523674818571,0.21321745235107134,-0.18590562944524042,-0.01947445794948796,0.21679753535008797,-0.07452781290879959,-0.19207301034999114,0.10204418069031189,-0.1512244526860703,-0.145725993938547,,-0.15697910493921285,,-0.10523428714130033,-0.1632535859335303
Clostridium symbiosum,0.029936518400984484,-0.09104319372672091,-0.1604330409875556,0.23403160943477114,-0.13389151203148417,0.04371034785427047,-0.09432367098369243,-0.028679348023339345,-0.11586034587724277,-0.14330517095770307,-0.21497291627668444,0.1081257918446243,0.02093932751939938,0.0353963994917119,0.08616658631390303,-0.10638444233407694,0.08488694088481015,-0.020274241735689924,0.07168426717693512,-0.08045262170422778,0.05355660481259367,0.010111868864463608,0.03665809523488076,0.03685313318686682,-0.24178527758631777,0.2540263540123938,-0.09849634814267902,-0.14011978166426736,-0.1374167327202074,-0.11189964940502131,-0.11494829410796735,-0.018545523730498316,-0.017210052620325322,-0.051241897321708606,0.06020703201607273,-0.028777176853393822,-0.05261303556908196,-0.1219785679297894,-0.04913245386421118,0.17921480040988655,-0.10861875936563894,0.003568633733011121,-0.05816790334049187,-0.10496239070597671,0.09206116350454131,-0.09623441481382998,0.13222969812520402,0.2871067323151876,0.10759453036379392,-0.028393347347749606,-0.013523168010797606,-0.006471787918042299,-0.07370954266890452,-0.0880146148067438,0.33252072320781073,-0.07831580887620453,0.09714346785849055,0.0763930090146556,0.2594379635265501,0.06091198399328624,0.19076529767064607,-0.10446741852234691,0.0904823009964825,0.20456993838080606,-0.07306788007609054,-0.20183770283607924,0.054745184440960444,0.2748312597743914,0.3480843492270209,0.3470955143823186,0.18200553496436553,-0.01756208086380307,-0.08421322185773075,-0.07359661651326864,-0.15779521551538048,-0.06585707379362206,,0.014905773226413732,,0.18421596747610383,0.09051270302211926
Colibacter massiliensis,-0.09041095890410959,-0.09326193359623135,0.04532326253101233,0.14523129108295513,0.05754703149011277,0.041105022492937696,0.013700659263073123,-0.15621065791885227,-0.17265388506820514,-0.05206250519967787,-0.06302489990392393,0.06850380371524277,-0.10138487854674111,-0.008221613574676434,-0.008220456445829132,-0.04110197778921937,0.189118131181911,0.07947559788853888,-0.11235372814736304,-0.024661369337487398,0.13975707647598815,0.12333791164037672,0.13427043892575097,-0.05754703149011277,-0.1925149330064446,0.13831489278873535,-0.07397479380642298,-0.07397260273972603,-0.08493402251848564,-0.10689364891480489,-0.15352017554795278,-0.09041095890410959,-0.04657672202626632,0.04657534246575342,0.19999999999999998,-0.08493402251848564,-0.09041095890410959,-0.035616438356164376,-0.09041095890410959,0.07397260273972603,-0.07945205479452054,0.11507360575322227,0.00821917808219178,0.13972602739726026,0.12758090738329392,-0.053699223518749235,0.04391242060041017,0.05207600713704796,0.09470845252362643,-0.0027537290832580184,0.17103983439881704,0.002740923730767019,-0.10961826570661655,0.05481522476505205,0.13973430512812238,0.005480872679807134,0.09041430640430158,0.13427043892575097,-0.058516180656303436,0.0630155650943603,0.12885111139936947,0.08500076931219906,0.1288740457850625,0.11782217894518976,-0.16714804300949207,-0.1456233782078504,0.11237537450017952,-0.0585214523051473,-0.0435515028854656,0.15442073556291255,-0.04870157981866347,0.04134647368571351,0.14077334511776704,-0.19241015828051952,0.0384139496586516,0.1317676179272682,,-0.06554307742114171,,0.10689523328726454,0.00821917808219178
